Action,Memory Utilization
677,0.190083
678,0.189839
679,0.189631
680,0.189388
681,0.189182
682,0.189012
683,0.188807
684,0.188638
685,0.188505
686,0.188337
687,0.188205
688,0.188038
689,0.187907
690,0.187811
691,0.187681
692,0.187516
693,0.187315
694,0.187081
695,0.186882
696,0.186718
697,0.186521
698,0.186288
699,0.186022
700,0.185791
701,0.185526
702,0.185296
703,0.185033
704,0.184805
705,0.184612
706,0.184454
707,0.184262
708,0.184037
709,0.183777
710,0.183518
711,0.183260
712,0.183037
713,0.182780
714,0.182558
715,0.182371
716,0.182219
717,0.182033
718,0.181881
719,0.181696
720,0.181478
721,0.181226
722,0.181009
723,0.180759
724,0.180543
725,0.180294
726,0.180045
727,0.179798
728,0.179551
729,0.179338
730,0.179159
731,0.178947
732,0.178703
733,0.178492
734,0.178316
735,0.178106
736,0.177864
737,0.177656
738,0.177482
739,0.177341
740,0.177233
741,0.177158
742,0.177051
743,0.176977
744,0.176871
745,0.176732
746,0.176626
747,0.176487
748,0.176382
749,0.176309
750,0.176270
751,0.176262
752,0.176223
753,0.176216
754,0.176176
755,0.176169
756,0.176195
757,0.176252
758,0.176277
759,0.176270
760,0.176231
761,0.176160
762,0.176121
763,0.176114
764,0.176139
765,0.176196
766,0.176285
767,0.176341
768,0.176430
769,0.176550
770,0.176637
771,0.176757
772,0.176907
773,0.177026
774,0.177175
775,0.177356
776,0.177568
777,0.177811
778,0.178022
779,0.178201
780,0.178348
781,0.178526
782,0.178672
783,0.178849
784,0.179057
785,0.179296
786,0.179564
787,0.179864
788,0.180193
789,0.180491
790,0.180757
791,0.180991
792,0.181194
793,0.181366
794,0.181568
795,0.181739
796,0.181879
797,0.182049
798,0.182249
799,0.182479
800,0.182739
801,0.182968
802,0.183227
803,0.183455
804,0.183713
805,0.183939
806,0.184135
807,0.184300
808,0.184435
809,0.184599
810,0.184793
811,0.185017
812,0.185270
813,0.185493
814,0.185685
815,0.185846
816,0.185978
817,0.186079
818,0.186150
819,0.186191
820,0.186202
821,0.186183
822,0.186135
823,0.186116
824,0.186128
825,0.186109
826,0.186061
827,0.186043
828,0.185995
829,0.185918
830,0.185870
831,0.185794
832,0.185746
833,0.185729
834,0.185740
835,0.185722
836,0.185675
837,0.185599
838,0.185553
839,0.185477
840,0.185431
841,0.185413
842,0.185367
843,0.185350
844,0.185304
845,0.185287
846,0.185241
847,0.185224
848,0.185236
849,0.185219
850,0.185173
851,0.185099
852,0.185054
853,0.185037
854,0.184992
855,0.184976
856,0.184931
857,0.184914
858,0.184927
859,0.184967
860,0.184979
861,0.185019
862,0.185088
863,0.185128
864,0.185140
865,0.185180
866,0.185248
867,0.185344
868,0.185468
869,0.185620
870,0.185743
871,0.185894
872,0.186073
873,0.186224
874,0.186402
875,0.186551
876,0.186673
877,0.186822
878,0.186943
879,0.187036
880,0.187100
881,0.187138
882,0.187202
883,0.187239
884,0.187248
885,0.187230
886,0.187184
887,0.187110
888,0.187010
889,0.186936
890,0.186836
891,0.186763
892,0.186718
893,0.186646
894,0.186601
895,0.186529
896,0.186484
897,0.186467
898,0.186477
899,0.186514
900,0.186523
901,0.186506
902,0.186516
903,0.186499
904,0.186508
905,0.186545
906,0.186555
907,0.186591
908,0.186655
909,0.186745
910,0.186808
911,0.186844
912,0.186853
913,0.186889
914,0.186952
915,0.186988
916,0.186997
917,0.187032
918,0.187095
919,0.187130
920,0.187192
921,0.187227
922,0.187236
923,0.187271
924,0.187280
925,0.187262
926,0.187271
927,0.187253
928,0.187262
929,0.187297
930,0.187306
931,0.187288
932,0.187244
933,0.187174
934,0.187131
935,0.187114
936,0.187070
937,0.187001
938,0.186958
939,0.186940
940,0.186949
941,0.186932
942,0.186889
943,0.186821
944,0.186726
945,0.186658
946,0.186615
947,0.186547
948,0.186505
949,0.186488
950,0.186498
951,0.186533
952,0.186593
953,0.186628
954,0.186688
955,0.186723
956,0.186732
957,0.186766
958,0.186826
959,0.186860
960,0.186920
961,0.186954
962,0.187014
963,0.187098
964,0.187208
965,0.187343
966,0.187503
967,0.187637
968,0.187797
969,0.187981
970,0.188139
971,0.188323
972,0.188481
973,0.188613
974,0.188720
975,0.188802
976,0.188859
977,0.188940
978,0.189047
979,0.189128
980,0.189234
981,0.189365
982,0.189470
983,0.189600
984,0.189705
985,0.189785
986,0.189840
987,0.189920
988,0.190024
989,0.190104
990,0.190158
991,0.190238
992,0.190341
993,0.190420
994,0.190523
995,0.190651
996,0.190802
997,0.190978
998,0.191178
999,0.191402
1000,0.191650
