Action,Memory Utilization
792,0.183768
793,0.183613
794,0.183444
795,0.183259
796,0.183090
797,0.182906
798,0.182738
799,0.182586
800,0.182449
801,0.182298
802,0.182162
803,0.182041
804,0.181906
805,0.181786
806,0.181682
807,0.181563
808,0.181459
809,0.181340
810,0.181237
811,0.181119
812,0.180986
813,0.180868
814,0.180766
815,0.180679
816,0.180577
817,0.180461
818,0.180330
819,0.180214
820,0.180113
821,0.180028
822,0.179957
823,0.179872
824,0.179802
825,0.179717
826,0.179647
827,0.179592
828,0.179552
829,0.179527
830,0.179517
831,0.179521
832,0.179540
833,0.179574
834,0.179593
835,0.179597
836,0.179586
837,0.179561
838,0.179522
839,0.179468
840,0.179429
841,0.179375
842,0.179307
843,0.179225
844,0.179128
845,0.179017
846,0.178921
847,0.178839
848,0.178773
849,0.178691
850,0.178625
851,0.178573
852,0.178506
853,0.178454
854,0.178388
855,0.178308
856,0.178214
857,0.178106
858,0.178012
859,0.177933
860,0.177868
861,0.177817
862,0.177781
863,0.177759
864,0.177723
865,0.177672
866,0.177608
867,0.177558
868,0.177522
869,0.177501
870,0.177465
871,0.177415
872,0.177352
873,0.177303
874,0.177267
875,0.177246
876,0.177239
877,0.177246
878,0.177266
879,0.177301
880,0.177321
881,0.177328
882,0.177320
883,0.177327
884,0.177320
885,0.177326
886,0.177346
887,0.177353
888,0.177373
889,0.177407
890,0.177427
891,0.177461
892,0.177508
893,0.177542
894,0.177589
895,0.177623
896,0.177642
897,0.177648
898,0.177641
899,0.177620
900,0.177612
901,0.177591
902,0.177584
903,0.177563
904,0.177529
905,0.177481
906,0.177447
907,0.177399
908,0.177338
909,0.177291
910,0.177257
911,0.177210
912,0.177149
913,0.177075
914,0.176989
915,0.176889
916,0.176775
917,0.176649
918,0.176537
919,0.176411
920,0.176272
921,0.176121
922,0.175956
923,0.175805
924,0.175668
925,0.175517
926,0.175354
927,0.175178
928,0.174989
929,0.174801
930,0.174613
931,0.174425
932,0.174251
933,0.174065
934,0.173891
935,0.173705
936,0.173533
937,0.173374
938,0.173202
939,0.173043
940,0.172872
941,0.172689
942,0.172505
943,0.172335
944,0.172179
945,0.172035
946,0.171879
947,0.171711
948,0.171555
949,0.171387
950,0.171207
951,0.171027
952,0.170860
953,0.170706
954,0.170540
955,0.170362
956,0.170196
957,0.170018
958,0.169854
959,0.169676
960,0.169512
961,0.169336
962,0.169173
963,0.169022
964,0.168860
965,0.168710
966,0.168548
967,0.168374
968,0.168200
969,0.168039
970,0.167866
971,0.167705
972,0.167533
973,0.167373
974,0.167226
975,0.167067
976,0.166896
977,0.166738
978,0.166567
979,0.166397
980,0.166227
981,0.166070
982,0.165926
983,0.165795
984,0.165676
985,0.165569
986,0.165451
987,0.165345
988,0.165227
989,0.165097
990,0.164955
991,0.164801
992,0.164635
993,0.164469
994,0.164304
995,0.164151
996,0.164011
997,0.163883
998,0.163743
999,0.163591
1000,0.163428
