Action,Memory Utilization
452,0.401599
453,0.401135
454,0.400779
455,0.400319
456,0.399966
457,0.399719
458,0.399578
459,0.399542
460,0.399610
461,0.399781
462,0.399848
463,0.400019
464,0.400085
465,0.400048
466,0.400114
467,0.400078
468,0.400143
469,0.400311
470,0.400580
471,0.400745
472,0.401012
473,0.401379
474,0.401643
475,0.401805
476,0.402067
477,0.402429
478,0.402889
479,0.403247
480,0.403703
481,0.404058
482,0.404312
483,0.404466
484,0.404521
485,0.404476
486,0.404531
487,0.404486
488,0.404540
489,0.404692
490,0.404745
491,0.404896
492,0.405143
493,0.405293
494,0.405538
495,0.405879
496,0.406316
497,0.406847
498,0.407279
499,0.407614
500,0.407852
501,0.407994
502,0.408230
503,0.408370
504,0.408605
505,0.408743
506,0.408976
507,0.409303
508,0.409533
509,0.409857
510,0.410086
511,0.410408
512,0.410822
513,0.411327
514,0.411738
515,0.412054
516,0.412461
517,0.412960
518,0.413549
519,0.414228
520,0.414996
521,0.415670
522,0.416433
523,0.417101
524,0.417858
525,0.418521
526,0.419090
527,0.419567
528,0.419951
529,0.420424
530,0.420985
531,0.421635
532,0.422192
533,0.422837
534,0.423390
535,0.423851
536,0.424400
537,0.424858
538,0.425225
539,0.425502
540,0.425866
541,0.426318
542,0.426679
543,0.427128
544,0.427487
545,0.427756
546,0.427937
547,0.428030
548,0.428035
549,0.427953
550,0.427784
551,0.427529
552,0.427362
553,0.427108
554,0.426942
555,0.426691
556,0.426526
557,0.426276
558,0.426112
559,0.426035
560,0.425873
561,0.425796
562,0.425805
563,0.425729
564,0.425738
565,0.425832
566,0.426010
567,0.426272
568,0.426448
569,0.426708
570,0.427052
571,0.427310
572,0.427651
573,0.427907
574,0.428079
575,0.428167
576,0.428338
577,0.428591
578,0.428926
579,0.429177
580,0.429345
581,0.429430
582,0.429433
583,0.429517
584,0.429520
585,0.429440
586,0.429279
587,0.429037
588,0.428714
589,0.428312
590,0.427829
591,0.427429
592,0.426950
593,0.426553
594,0.426076
595,0.425521
596,0.425048
597,0.424657
598,0.424347
599,0.423958
600,0.423651
601,0.423424
602,0.423118
603,0.422892
604,0.422589
605,0.422365
606,0.422221
607,0.422156
608,0.422013
609,0.421949
610,0.421806
611,0.421743
612,0.421758
613,0.421851
614,0.422021
615,0.422113
616,0.422283
617,0.422374
618,0.422543
619,0.422634
620,0.422801
621,0.423046
622,0.423212
623,0.423301
624,0.423467
625,0.423555
626,0.423567
627,0.423655
628,0.423666
629,0.423601
630,0.423461
631,0.423245
632,0.422954
633,0.422740
634,0.422450
635,0.422237
636,0.421950
637,0.421588
638,0.421302
639,0.421093
640,0.420958
641,0.420899
642,0.420914
643,0.421004
644,0.421168
645,0.421257
646,0.421272
647,0.421361
648,0.421523
649,0.421611
650,0.421626
651,0.421566
652,0.421434
653,0.421228
654,0.421096
655,0.420892
656,0.420761
657,0.420558
658,0.420283
659,0.419935
660,0.419662
661,0.419317
662,0.419045
663,0.418702
664,0.418287
665,0.417802
666,0.417391
667,0.417052
668,0.416642
669,0.416306
670,0.416042
671,0.415707
672,0.415445
673,0.415112
674,0.414709
675,0.414237
676,0.413836
677,0.413508
678,0.413110
679,0.412783
680,0.412387
681,0.411923
682,0.411389
683,0.410786
684,0.410256
685,0.409797
686,0.409409
687,0.409091
688,0.408706
689,0.408390
690,0.408007
691,0.407693
692,0.407312
693,0.406862
694,0.406345
695,0.405898
696,0.405521
697,0.405077
698,0.404565
699,0.403986
700,0.403477
701,0.402902
702,0.402396
703,0.401960
704,0.401593
705,0.401159
706,0.400659
707,0.400227
708,0.399730
709,0.399166
710,0.398604
711,0.398043
712,0.397551
713,0.397128
714,0.396773
715,0.396486
716,0.396266
717,0.396114
718,0.396029
719,0.396011
720,0.396059
721,0.396041
722,0.396089
723,0.396071
724,0.396119
725,0.396101
726,0.396149
727,0.396262
728,0.396310
729,0.396292
730,0.396339
731,0.396321
732,0.396368
733,0.396480
734,0.396527
735,0.396509
736,0.396555
737,0.396537
738,0.396453
739,0.396306
740,0.396223
741,0.396205
742,0.396252
743,0.396363
744,0.396409
745,0.396520
746,0.396694
747,0.396804
748,0.396849
749,0.396958
750,0.397004
751,0.396985
752,0.396903
753,0.396757
754,0.396548
755,0.396277
756,0.395942
757,0.395546
758,0.395087
759,0.394693
760,0.394362
761,0.393970
762,0.393516
763,0.393125
764,0.392799
765,0.392536
766,0.392211
767,0.391949
768,0.391626
769,0.391241
770,0.390795
771,0.390288
772,0.389783
773,0.389340
774,0.388837
775,0.388397
776,0.388020
777,0.387582
778,0.387207
779,0.386772
780,0.386276
781,0.385781
782,0.385288
783,0.384857
784,0.384366
785,0.383937
786,0.383449
787,0.383023
788,0.382536
789,0.382052
790,0.381629
791,0.381146
792,0.380725
793,0.380245
794,0.379766
795,0.379349
796,0.378872
797,0.378397
798,0.377983
799,0.377510
800,0.377098
801,0.376746
802,0.376456
803,0.376106
804,0.375817
805,0.375588
806,0.375419
807,0.375310
808,0.375141
809,0.375033
810,0.374983
811,0.374875
812,0.374708
813,0.374483
814,0.374199
815,0.373975
816,0.373693
817,0.373353
818,0.373072
819,0.372850
820,0.372687
821,0.372583
822,0.372421
823,0.372317
824,0.372156
825,0.372053
826,0.371893
827,0.371674
828,0.371399
829,0.371066
830,0.370792
831,0.370461
832,0.370074
833,0.369744
834,0.369358
835,0.368916
836,0.368532
837,0.368092
838,0.367710
839,0.367385
840,0.367005
841,0.366683
842,0.366304
843,0.365983
844,0.365606
845,0.365287
846,0.364911
847,0.364594
848,0.364220
849,0.363791
850,0.363419
851,0.362992
852,0.362623
853,0.362197
854,0.361829
855,0.361406
856,0.360984
857,0.360563
858,0.360198
859,0.359779
860,0.359416
861,0.359110
862,0.358860
863,0.358666
864,0.358417
865,0.358114
866,0.357755
867,0.357343
868,0.356986
869,0.356575
870,0.356166
871,0.355757
872,0.355349
873,0.354996
874,0.354700
875,0.354459
876,0.354163
877,0.353814
878,0.353520
879,0.353281
880,0.353097
881,0.352968
882,0.352894
883,0.352874
884,0.352799
885,0.352779
886,0.352813
887,0.352793
888,0.352720
889,0.352700
890,0.352734
891,0.352714
892,0.352640
893,0.352621
894,0.352548
895,0.352528
896,0.352562
897,0.352543
898,0.352470
899,0.352451
900,0.352485
901,0.352465
902,0.352499
903,0.352586
904,0.352619
905,0.352706
906,0.352845
907,0.353036
908,0.353175
909,0.353260
910,0.353293
911,0.353273
912,0.353201
913,0.353076
914,0.353004
915,0.352880
916,0.352703
917,0.352580
918,0.352509
919,0.352490
920,0.352523
921,0.352608
922,0.352641
923,0.352622
924,0.352655
925,0.352636
926,0.352565
927,0.352546
928,0.352579
929,0.352560
930,0.352490
931,0.352471
932,0.352504
933,0.352485
934,0.352518
935,0.352499
936,0.352429
937,0.352309
938,0.352239
939,0.352221
940,0.352254
941,0.352236
942,0.352167
943,0.352047
944,0.351978
945,0.351859
946,0.351791
947,0.351672
948,0.351503
949,0.351385
950,0.351217
951,0.351099
952,0.351032
953,0.351015
954,0.350948
955,0.350831
956,0.350665
957,0.350448
958,0.350182
959,0.349867
960,0.349603
961,0.349388
962,0.349224
963,0.349110
964,0.348946
965,0.348833
966,0.348670
967,0.348557
968,0.348395
969,0.348183
970,0.348022
971,0.347811
972,0.347650
973,0.347539
974,0.347379
975,0.347268
976,0.347108
977,0.346900
978,0.346643
979,0.346338
980,0.346083
981,0.345876
982,0.345621
983,0.345416
984,0.345162
985,0.344958
986,0.344705
987,0.344501
988,0.344249
989,0.343950
990,0.343699
991,0.343400
992,0.343054
993,0.342757
994,0.342412
995,0.342068
996,0.341773
997,0.341430
998,0.341088
999,0.340794
1000,0.340549
