Action,Memory Utilization
164,0.010986
165,0.011062
166,0.011119
167,0.011192
168,0.011248
169,0.011285
170,0.011305
171,0.011308
172,0.011293
173,0.011295
174,0.011281
175,0.011283
176,0.011269
177,0.011239
178,0.011192
179,0.011162
180,0.011149
181,0.011120
182,0.011107
183,0.011110
184,0.011098
185,0.011069
186,0.011026
187,0.010967
188,0.010924
189,0.010866
190,0.010809
191,0.010768
192,0.010742
193,0.010732
194,0.010737
195,0.010727
196,0.010732
197,0.010752
198,0.010757
199,0.010747
200,0.010723
201,0.010713
202,0.010718
203,0.010709
204,0.010713
205,0.010733
206,0.010737
207,0.010728
208,0.010705
209,0.010695
210,0.010672
211,0.010636
212,0.010586
213,0.010550
214,0.010500
215,0.010465
216,0.010417
217,0.010382
218,0.010335
219,0.010287
220,0.010254
221,0.010234
222,0.010201
223,0.010182
224,0.010175
225,0.010182
226,0.010176
227,0.010157
228,0.010151
229,0.010158
230,0.010177
231,0.010184
232,0.010178
233,0.010160
234,0.010154
235,0.010135
236,0.010105
237,0.010062
238,0.010020
239,0.009990
240,0.009949
241,0.009920
242,0.009879
243,0.009850
244,0.009834
245,0.009829
246,0.009837
247,0.009833
248,0.009840
249,0.009860
250,0.009867
251,0.009886
252,0.009917
253,0.009959
254,0.010012
255,0.010053
256,0.010105
257,0.010146
258,0.010197
259,0.010260
260,0.010333
261,0.010417
262,0.010511
263,0.010594
264,0.010665
265,0.010746
266,0.010838
267,0.010940
268,0.011052
269,0.011152
270,0.011263
271,0.011362
272,0.011471
273,0.011569
274,0.011676
275,0.011793
276,0.011899
277,0.012015
278,0.012140
279,0.012275
280,0.012420
281,0.012553
282,0.012695
283,0.012826
284,0.012946
285,0.013055
286,0.013173
287,0.013301
288,0.013438
289,0.013584
290,0.013739
291,0.013903
292,0.014077
293,0.014258
294,0.014429
295,0.014609
296,0.014777
297,0.014954
298,0.015140
299,0.015315
300,0.015479
301,0.015631
302,0.015793
303,0.015944
304,0.016104
305,0.016272
306,0.016448
307,0.016633
308,0.016808
309,0.016990
310,0.017181
311,0.017361
312,0.017531
313,0.017709
314,0.017895
315,0.018090
316,0.018273
317,0.018465
318,0.018665
319,0.018873
320,0.019089
321,0.019294
322,0.019507
323,0.019710
324,0.019902
325,0.020102
326,0.020292
327,0.020490
328,0.020695
329,0.020891
330,0.021076
331,0.021251
332,0.021434
333,0.021625
334,0.021806
335,0.021977
336,0.022156
337,0.022325
338,0.022484
339,0.022634
340,0.022774
341,0.022905
342,0.023026
343,0.023156
344,0.023276
345,0.023387
346,0.023505
347,0.023615
348,0.023732
349,0.023840
350,0.023940
351,0.024047
352,0.024162
353,0.024267
354,0.024364
355,0.024453
356,0.024532
357,0.024619
358,0.024714
359,0.024800
360,0.024894
361,0.024979
362,0.025056
363,0.025140
364,0.025216
365,0.025300
366,0.025375
367,0.025457
368,0.025531
369,0.025613
370,0.025686
371,0.025767
372,0.025840
373,0.025919
374,0.026007
375,0.026086
376,0.026172
377,0.026266
378,0.026367
379,0.026475
380,0.026575
381,0.026667
382,0.026766
383,0.026857
384,0.026955
385,0.027060
386,0.027157
387,0.027260
388,0.027371
389,0.027474
390,0.027569
391,0.027671
392,0.027780
393,0.027895
394,0.028003
395,0.028118
396,0.028239
397,0.028367
398,0.028502
399,0.028629
400,0.028748
401,0.028859
402,0.028962
403,0.029072
404,0.029188
405,0.029297
406,0.029398
407,0.029506
408,0.029620
409,0.029727
410,0.029840
411,0.029946
412,0.030058
413,0.030176
414,0.030288
415,0.030391
416,0.030501
417,0.030618
418,0.030727
419,0.030828
420,0.030922
421,0.031023
422,0.031116
423,0.031202
424,0.031280
425,0.031365
426,0.031443
427,0.031513
428,0.031576
429,0.031632
430,0.031682
431,0.031737
432,0.031786
433,0.031841
434,0.031903
435,0.031957
436,0.032018
437,0.032086
438,0.032146
439,0.032213
440,0.032273
441,0.032326
442,0.032372
443,0.032425
444,0.032471
445,0.032523
446,0.032568
447,0.032620
448,0.032678
449,0.032742
450,0.032799
451,0.032850
452,0.032907
453,0.032970
454,0.033027
455,0.033076
456,0.033120
457,0.033169
458,0.033212
459,0.033261
460,0.033316
461,0.033377
462,0.033444
463,0.033505
464,0.033571
465,0.033644
466,0.033723
467,0.033807
468,0.033898
469,0.033982
470,0.034072
471,0.034167
472,0.034269
473,0.034376
474,0.034489
475,0.034595
476,0.034707
477,0.034812
478,0.034911
479,0.035003
480,0.035089
481,0.035181
482,0.035278
483,0.035369
484,0.035453
485,0.035531
486,0.035602
487,0.035680
488,0.035763
489,0.035851
490,0.035945
491,0.036045
492,0.036151
493,0.036262
494,0.036366
495,0.036476
496,0.036592
497,0.036701
498,0.036803
499,0.036900
500,0.037002
501,0.037098
502,0.037187
503,0.037282
504,0.037371
505,0.037454
506,0.037530
507,0.037612
508,0.037700
509,0.037781
510,0.037856
511,0.037925
512,0.037989
513,0.038046
514,0.038109
515,0.038177
516,0.038239
517,0.038296
518,0.038357
519,0.038413
520,0.038463
521,0.038519
522,0.038569
523,0.038612
524,0.038662
525,0.038717
526,0.038777
527,0.038831
528,0.038879
529,0.038922
530,0.038970
531,0.039013
532,0.039061
533,0.039103
534,0.039139
535,0.039181
536,0.039228
537,0.039281
538,0.039338
539,0.039401
540,0.039459
541,0.039510
542,0.039556
543,0.039597
544,0.039642
545,0.039682
546,0.039717
547,0.039746
548,0.039770
549,0.039799
550,0.039833
551,0.039872
552,0.039917
553,0.039956
554,0.040000
555,0.040039
556,0.040072
557,0.040111
558,0.040155
559,0.040203
560,0.040247
561,0.040295
562,0.040338
563,0.040376
564,0.040408
565,0.040445
566,0.040477
567,0.040504
568,0.040526
569,0.040542
570,0.040553
571,0.040569
572,0.040591
573,0.040617
574,0.040638
575,0.040654
576,0.040665
577,0.040670
578,0.040681
579,0.040697
580,0.040708
581,0.040713
582,0.040714
583,0.040709
584,0.040710
585,0.040705
586,0.040706
587,0.040711
588,0.040712
589,0.040717
590,0.040728
591,0.040743
592,0.040763
593,0.040788
594,0.040808
595,0.040824
596,0.040844
597,0.040859
598,0.040878
599,0.040893
600,0.040913
601,0.040928
602,0.040947
603,0.040962
604,0.040972
605,0.040977
606,0.040987
607,0.040991
608,0.041001
609,0.041016
610,0.041025
611,0.041030
612,0.041030
613,0.041035
614,0.041035
615,0.041039
616,0.041039
617,0.041035
618,0.041035
619,0.041039
620,0.041049
621,0.041063
622,0.041082
623,0.041105
624,0.041133
625,0.041166
626,0.041203
627,0.041235
628,0.041263
629,0.041295
630,0.041332
631,0.041364
632,0.041400
633,0.041441
634,0.041487
635,0.041528
636,0.041573
637,0.041623
638,0.041677
639,0.041735
640,0.041789
641,0.041847
642,0.041910
643,0.041977
644,0.042048
645,0.042115
646,0.042186
647,0.042261
648,0.042340
649,0.042424
650,0.042512
651,0.042604
652,0.042692
653,0.042774
654,0.042852
655,0.042926
656,0.042994
657,0.043058
658,0.043126
659,0.043198
660,0.043266
661,0.043329
662,0.043388
663,0.043442
664,0.043491
665,0.043544
666,0.043593
667,0.043638
668,0.043687
669,0.043731
670,0.043779
671,0.043823
672,0.043862
673,0.043906
674,0.043954
675,0.044006
676,0.044054
677,0.044105
678,0.044161
679,0.044213
680,0.044260
681,0.044311
682,0.044366
683,0.044426
684,0.044481
685,0.044531
686,0.044577
687,0.044628
688,0.044682
689,0.044740
690,0.044803
691,0.044861
692,0.044915
693,0.044973
694,0.045026
695,0.045083
696,0.045145
697,0.045211
698,0.045280
699,0.045354
700,0.045423
701,0.045496
702,0.045573
703,0.045646
704,0.045722
705,0.045803
706,0.045879
707,0.045951
708,0.046027
709,0.046098
710,0.046174
711,0.046245
712,0.046311
713,0.046382
714,0.046448
715,0.046510
716,0.046568
717,0.046622
718,0.046671
719,0.046716
720,0.046757
721,0.046802
722,0.046843
723,0.046887
724,0.046936
725,0.046988
726,0.047044
727,0.047105
728,0.047169
729,0.047237
730,0.047308
731,0.047376
732,0.047447
733,0.047522
734,0.047601
735,0.047684
736,0.047771
737,0.047853
738,0.047931
739,0.048005
740,0.048083
741,0.048164
742,0.048249
743,0.048338
744,0.048430
745,0.048527
746,0.048619
747,0.048714
748,0.048806
749,0.048901
750,0.048992
751,0.049087
752,0.049185
753,0.049287
754,0.049393
755,0.049502
756,0.049615
757,0.049731
758,0.049851
759,0.049975
760,0.050094
761,0.050209
762,0.050328
763,0.050442
764,0.050552
765,0.050666
766,0.050784
767,0.050905
768,0.051029
769,0.051150
770,0.051266
771,0.051385
772,0.051501
773,0.051613
774,0.051728
775,0.051846
776,0.051960
777,0.052071
778,0.052185
779,0.052302
780,0.052423
781,0.052539
782,0.052659
783,0.052783
784,0.052910
785,0.053040
786,0.053167
787,0.053296
788,0.053422
789,0.053544
790,0.053661
791,0.053783
792,0.053907
793,0.054027
794,0.054144
795,0.054264
796,0.054380
797,0.054491
798,0.054607
799,0.054718
800,0.054825
801,0.054929
802,0.055036
803,0.055146
804,0.055260
805,0.055377
806,0.055497
807,0.055620
808,0.055747
809,0.055878
810,0.056011
811,0.056148
812,0.056288
813,0.056424
814,0.056564
815,0.056707
816,0.056845
817,0.056980
818,0.057118
819,0.057259
820,0.057397
821,0.057530
822,0.057667
823,0.057800
824,0.057936
825,0.058075
826,0.058211
827,0.058349
828,0.058484
829,0.058615
830,0.058742
831,0.058872
832,0.059006
833,0.059135
834,0.059261
835,0.059383
836,0.059508
837,0.059630
838,0.059747
839,0.059868
840,0.059992
841,0.060113
842,0.060236
843,0.060363
844,0.060492
845,0.060625
846,0.060762
847,0.060901
848,0.061043
849,0.061189
850,0.061337
851,0.061482
852,0.061630
853,0.061774
854,0.061921
855,0.062072
856,0.062218
857,0.062368
858,0.062520
859,0.062676
860,0.062828
861,0.062983
862,0.063134
863,0.063289
864,0.063439
865,0.063593
866,0.063743
867,0.063889
868,0.064031
869,0.064177
870,0.064318
871,0.064456
872,0.064591
873,0.064722
874,0.064849
875,0.064979
876,0.065112
877,0.065242
878,0.065374
879,0.065510
880,0.065648
881,0.065790
882,0.065928
883,0.066069
884,0.066206
885,0.066340
886,0.066477
887,0.066617
888,0.066753
889,0.066885
890,0.067014
891,0.067139
892,0.067261
893,0.067386
894,0.067507
895,0.067632
896,0.067759
897,0.067889
898,0.068022
899,0.068152
900,0.068285
901,0.068414
902,0.068539
903,0.068661
904,0.068780
905,0.068901
906,0.069019
907,0.069134
908,0.069251
909,0.069365
910,0.069475
911,0.069589
912,0.069705
913,0.069825
914,0.069947
915,0.070066
916,0.070181
917,0.070300
918,0.070421
919,0.070539
920,0.070653
921,0.070764
922,0.070878
923,0.070995
924,0.071108
925,0.071218
926,0.071325
927,0.071428
928,0.071528
929,0.071624
930,0.071724
931,0.071820
932,0.071919
933,0.072014
934,0.072113
935,0.072208
936,0.072306
937,0.072407
938,0.072511
939,0.072618
940,0.072722
941,0.072822
942,0.072925
943,0.073025
944,0.073121
945,0.073220
946,0.073317
947,0.073409
948,0.073505
949,0.073597
950,0.073692
951,0.073791
952,0.073892
953,0.073995
954,0.074102
955,0.074205
956,0.074306
957,0.074402
958,0.074502
959,0.074605
960,0.074710
961,0.074818
962,0.074923
963,0.075025
964,0.075129
965,0.075231
966,0.075335
967,0.075442
968,0.075545
969,0.075646
970,0.075749
971,0.075849
972,0.075952
973,0.076057
974,0.076166
975,0.076277
976,0.076391
977,0.076502
978,0.076609
979,0.076720
980,0.076833
981,0.076942
982,0.077055
983,0.077170
984,0.077282
985,0.077391
986,0.077497
987,0.077606
988,0.077717
989,0.077825
990,0.077936
991,0.078043
992,0.078154
993,0.078261
994,0.078371
995,0.078483
996,0.078599
997,0.078717
998,0.078837
999,0.078961
1000,0.079081
