Action,Memory Utilization
266,0.514411
267,0.514313
268,0.513913
269,0.513212
270,0.512216
271,0.510926
272,0.509347
273,0.508078
274,0.506520
275,0.505270
276,0.503734
277,0.501916
278,0.500403
279,0.499193
280,0.497701
281,0.495930
282,0.494171
283,0.492425
284,0.490977
285,0.489826
286,0.488398
287,0.486696
288,0.485289
289,0.484173
290,0.483345
291,0.482803
292,0.481985
293,0.480896
294,0.480090
295,0.479566
296,0.479321
297,0.478803
298,0.478016
299,0.476961
300,0.476185
301,0.475685
302,0.475457
303,0.475499
304,0.475274
305,0.474783
306,0.474561
307,0.474605
308,0.474386
309,0.474431
310,0.474738
311,0.475305
312,0.475607
313,0.475648
314,0.475429
315,0.475469
316,0.475252
317,0.475294
318,0.475078
319,0.474610
320,0.474398
321,0.473934
322,0.473221
323,0.472763
324,0.472560
325,0.472108
326,0.471908
327,0.471460
328,0.471263
329,0.470820
330,0.470626
331,0.470188
332,0.469507
333,0.468586
334,0.467427
335,0.466517
336,0.465855
337,0.464956
338,0.464303
339,0.463413
340,0.462290
341,0.461411
342,0.460300
343,0.458958
344,0.457624
345,0.456533
346,0.455214
347,0.454137
348,0.453299
349,0.452700
350,0.452337
351,0.451743
352,0.451385
353,0.450798
354,0.449984
355,0.449404
356,0.448599
357,0.447570
358,0.446320
359,0.445077
360,0.444067
361,0.443287
362,0.442737
363,0.441966
364,0.440975
365,0.439767
366,0.438788
367,0.437592
368,0.436625
369,0.435882
370,0.434924
371,0.434191
372,0.433242
373,0.432517
374,0.431578
375,0.430861
376,0.429932
377,0.429223
378,0.428303
379,0.427173
380,0.426263
381,0.425144
382,0.424244
383,0.423561
384,0.423094
385,0.422418
386,0.421535
387,0.420445
388,0.419571
389,0.418911
390,0.418046
391,0.417393
392,0.416951
393,0.416304
394,0.415867
395,0.415226
396,0.414383
397,0.413750
398,0.412914
399,0.411880
400,0.411053
401,0.410434
402,0.409616
403,0.408599
404,0.407789
405,0.407184
406,0.406783
407,0.406183
408,0.405786
409,0.405192
410,0.404402
411,0.403418
412,0.402636
413,0.401661
414,0.400691
415,0.399922
416,0.398960
417,0.398199
418,0.397636
419,0.396881
420,0.395936
421,0.394995
422,0.394252
423,0.393320
424,0.392584
425,0.392044
426,0.391314
427,0.390398
428,0.389676
429,0.389147
430,0.388431
431,0.387908
432,0.387575
433,0.387432
434,0.387477
435,0.387708
436,0.387752
437,0.387982
438,0.388397
439,0.388625
440,0.388666
441,0.388523
442,0.388565
443,0.388422
444,0.388464
445,0.388688
446,0.388729
447,0.388588
448,0.388628
449,0.388488
450,0.388167
451,0.387667
452,0.387350
453,0.386854
454,0.386181
455,0.385332
456,0.384487
457,0.383824
458,0.383341
459,0.382684
460,0.382206
461,0.381553
462,0.380727
463,0.380081
464,0.379612
465,0.378971
466,0.378507
467,0.377871
468,0.377063
469,0.376433
470,0.375978
471,0.375698
472,0.375247
473,0.374626
474,0.373835
475,0.373220
476,0.372436
477,0.371655
478,0.370877
479,0.370103
480,0.369502
481,0.369072
482,0.368475
483,0.367712
484,0.366952
485,0.366363
486,0.365945
487,0.365694
488,0.365612
489,0.365697
490,0.365615
491,0.365699
492,0.365948
493,0.366031
494,0.366278
495,0.366689
496,0.367262
497,0.367997
498,0.368566
499,0.369295
500,0.369858
501,0.370257
502,0.370816
503,0.371535
504,0.372413
505,0.373448
506,0.374640
507,0.375667
508,0.376529
509,0.377548
510,0.378403
511,0.379096
512,0.379945
513,0.380950
514,0.382108
515,0.383263
516,0.384413
517,0.385558
518,0.386699
519,0.387835
520,0.388857
521,0.389985
522,0.391109
523,0.392124
524,0.393033
525,0.394041
526,0.394942
527,0.395737
528,0.396631
529,0.397625
530,0.398513
531,0.399295
532,0.399972
533,0.400748
534,0.401624
535,0.402597
536,0.403668
537,0.404734
538,0.405702
539,0.406570
540,0.407531
541,0.408582
542,0.409630
543,0.410584
544,0.411625
545,0.412572
546,0.413426
547,0.414366
548,0.415214
549,0.415970
550,0.416811
551,0.417738
552,0.418574
553,0.419495
554,0.420324
555,0.421238
556,0.422237
557,0.423232
558,0.424224
559,0.425132
560,0.426117
561,0.427019
562,0.427997
563,0.428971
564,0.429867
565,0.430835
566,0.431799
567,0.432688
568,0.433502
569,0.434242
570,0.435051
571,0.435785
572,0.436588
573,0.437318
574,0.438115
575,0.438981
576,0.439914
577,0.440774
578,0.441560
579,0.442273
580,0.442914
581,0.443482
582,0.444118
583,0.444822
584,0.445593
585,0.446292
586,0.446920
587,0.447614
588,0.448375
589,0.449065
590,0.449683
591,0.450368
592,0.451119
593,0.451937
594,0.452820
595,0.453700
596,0.454577
597,0.455452
598,0.456263
599,0.457010
600,0.457816
601,0.458679
602,0.459479
603,0.460337
604,0.461132
605,0.461864
606,0.462654
607,0.463381
608,0.464047
609,0.464651
610,0.465312
611,0.466030
612,0.466687
613,0.467401
614,0.468172
615,0.468881
616,0.469646
617,0.470350
618,0.470994
619,0.471694
620,0.472450
621,0.473145
622,0.473896
623,0.474587
624,0.475217
625,0.475788
626,0.476299
627,0.476751
628,0.477144
629,0.477593
630,0.477983
631,0.478314
632,0.478702
633,0.479146
634,0.479531
635,0.479858
636,0.480127
637,0.480452
638,0.480833
639,0.481269
640,0.481648
641,0.481968
642,0.482344
643,0.482775
644,0.483149
645,0.483465
646,0.483725
647,0.483928
648,0.484185
649,0.484387
650,0.484532
651,0.484621
652,0.484765
653,0.484965
654,0.485218
655,0.485416
656,0.485559
657,0.485645
658,0.485787
659,0.485983
660,0.486123
661,0.486208
662,0.486348
663,0.486542
664,0.486681
665,0.486765
666,0.486794
667,0.486769
668,0.486690
669,0.486666
670,0.486587
671,0.486455
672,0.486269
673,0.486138
674,0.485953
675,0.485823
676,0.485639
677,0.485403
678,0.485220
679,0.484985
680,0.484804
681,0.484570
682,0.484390
683,0.484263
684,0.484084
685,0.483958
686,0.483780
687,0.483655
688,0.483477
689,0.483248
690,0.482967
691,0.482634
692,0.482251
693,0.481816
694,0.481330
695,0.480898
696,0.480518
697,0.480192
698,0.479815
699,0.479491
700,0.479219
701,0.478897
702,0.478524
703,0.478100
704,0.477627
705,0.477206
706,0.476837
707,0.476521
708,0.476154
709,0.475840
710,0.475475
711,0.475061
712,0.474597
713,0.474185
714,0.473723
715,0.473213
716,0.472754
717,0.472347
718,0.471890
719,0.471486
720,0.471132
721,0.470830
722,0.470478
723,0.470078
724,0.469628
725,0.469230
726,0.468783
727,0.468387
728,0.468042
729,0.467648
730,0.467304
731,0.466912
732,0.466571
733,0.466181
734,0.465842
735,0.465454
736,0.465018
737,0.464633
738,0.464199
739,0.463718
740,0.463287
741,0.462905
742,0.462574
743,0.462292
744,0.462060
745,0.461876
746,0.461645
747,0.461366
748,0.461136
749,0.460955
750,0.460726
751,0.460546
752,0.460319
753,0.460140
754,0.459913
755,0.459735
756,0.459605
757,0.459428
758,0.459299
759,0.459218
760,0.459185
761,0.459200
762,0.459167
763,0.459181
764,0.459148
765,0.459163
766,0.459130
767,0.459050
768,0.459017
769,0.459032
770,0.459093
771,0.459108
772,0.459169
773,0.459277
774,0.459338
775,0.459352
776,0.459412
777,0.459519
778,0.459672
779,0.459779
780,0.459931
781,0.460037
782,0.460096
783,0.460109
784,0.460076
785,0.459997
786,0.459964
787,0.459885
788,0.459852
789,0.459865
790,0.459832
791,0.459845
792,0.459813
793,0.459735
794,0.459702
795,0.459715
796,0.459683
797,0.459606
798,0.459483
799,0.459315
800,0.459103
801,0.458846
802,0.458634
803,0.458379
804,0.458168
805,0.457914
806,0.457705
807,0.457541
808,0.457333
809,0.457170
810,0.456962
811,0.456800
812,0.456594
813,0.456344
814,0.456050
815,0.455801
816,0.455597
817,0.455349
818,0.455058
819,0.454811
820,0.454610
821,0.454364
822,0.454164
823,0.453919
824,0.453720
825,0.453564
826,0.453365
827,0.453123
828,0.452838
829,0.452510
830,0.452226
831,0.451987
832,0.451791
833,0.451553
834,0.451272
835,0.451035
836,0.450841
837,0.450691
838,0.450499
839,0.450350
840,0.450244
841,0.450182
842,0.450163
843,0.450187
844,0.450168
845,0.450106
846,0.450087
847,0.450025
848,0.449921
849,0.449859
850,0.449756
851,0.449610
852,0.449422
853,0.449192
854,0.449004
855,0.448775
856,0.448505
857,0.448192
858,0.447923
859,0.447696
860,0.447512
861,0.447370
862,0.447271
863,0.447130
864,0.446947
865,0.446807
866,0.446625
867,0.446485
868,0.446388
869,0.446332
870,0.446318
871,0.446345
872,0.446331
873,0.446358
874,0.446427
875,0.446537
876,0.446605
877,0.446632
878,0.446700
879,0.446809
880,0.446877
881,0.446903
882,0.446889
883,0.446915
884,0.446900
885,0.446845
886,0.446749
887,0.446694
888,0.446598
889,0.446462
890,0.446285
891,0.446069
892,0.445812
893,0.445515
894,0.445260
895,0.444964
896,0.444629
897,0.444335
898,0.444001
899,0.443628
900,0.443296
901,0.442924
902,0.442594
903,0.442224
904,0.441814
905,0.441446
906,0.441119
907,0.440832
908,0.440506
909,0.440220
910,0.439895
911,0.439611
912,0.439287
913,0.439004
914,0.438761
915,0.438559
916,0.438396
917,0.438194
918,0.437953
919,0.437673
920,0.437433
921,0.437233
922,0.437073
923,0.436952
924,0.436792
925,0.436594
926,0.436356
927,0.436081
928,0.435767
929,0.435492
930,0.435258
931,0.434984
932,0.434673
933,0.434401
934,0.434090
935,0.433820
936,0.433511
937,0.433164
938,0.432856
939,0.432588
940,0.432282
941,0.431938
942,0.431556
943,0.431213
944,0.430910
945,0.430569
946,0.430190
947,0.429850
948,0.429473
949,0.429135
950,0.428759
951,0.428346
952,0.427972
953,0.427561
954,0.427113
955,0.426666
956,0.426257
957,0.425888
958,0.425556
959,0.425188
960,0.424858
961,0.424491
962,0.424088
963,0.423647
964,0.423208
965,0.422807
966,0.422369
967,0.421970
968,0.421534
969,0.421136
970,0.420702
971,0.420306
972,0.419873
973,0.419479
974,0.419123
975,0.418730
976,0.418301
977,0.417873
978,0.417446
979,0.417056
980,0.416630
981,0.416243
982,0.415892
983,0.415506
984,0.415157
985,0.414773
986,0.414352
987,0.413969
988,0.413623
989,0.413241
990,0.412897
991,0.412590
992,0.412320
993,0.412014
994,0.411745
995,0.411513
996,0.411245
997,0.410941
998,0.410674
999,0.410444
1000,0.410179
